random_1.data (written by ASE) 

64 	 atoms 
1  atom types
0.0      9.2831776672255568  xlo xhi
0.0      9.2831776672255568  ylo yhi
0.0      9.2831776672255568  zlo zhi


Atoms 

     1   1                       0                       0                       0
     2   1      5.8066641075443215      6.6178075153686917      2.0909934716899263
     3   1      7.5325679038517928      4.9980806358529417      2.8179920767416129
     4   1     0.58318666045417733      5.8794552700548888      3.2486686147881807
     5   1      4.8813012754058418       8.639422766813583      5.7671575689672085
     6   1      4.5907096338978031      5.4506367741693165       4.148972333355089
     7   1      5.0860759737417167     0.79500705383190984       7.302899020206211
     8   1      6.5039382009015396      7.1242035332629348      7.3787283452017896
     9   1      7.3719543982416322      3.0622623544747465      5.8115595039993631
    10   1      8.3717430311362921      4.5361700841059127      1.6331161847921265
    11   1      4.2592856457251242      4.0693522398689952       5.456397691411528
    12   1      2.0504536648248486      7.5664809032245328      6.9724685646376336
    13   1      7.1925315272585415      3.2648637024998748      2.0563939861203462
    14   1      3.1600993649200162      2.1730469925718956      8.6972152307990171
    15   1      3.0632797751304768      3.1922647555464669      3.2670667257379487
    16   1     0.95161165072186349       3.105660394532229     0.87361535686034986
    17   1      7.3971893723943278      6.1081289575154578      5.6557758119268966
    18   1      8.2278920898088455      7.0367311591348871      2.5438577668196802
    19   1      2.8096205231373119      1.8985689385396423      6.6310366406722299
    20   1      1.0437900447528912       3.083718100039452      4.7926697156669462
    21   1      8.8767475389060984      3.1984425952451869      6.2037589390658372
    22   1     0.76188416642649937      3.1752875494916668      8.6657947491270555
    23   1      7.0599833527511713      1.0718781215231317      2.5602157649476314
    24   1        3.90768463917358      3.0447426101277402      6.6973357464039953
    25   1      5.1150839749303714      7.7567046020199291      2.0744111765943112
    26   1       5.946977857257691      5.3801540864102053      2.8433088947988803
    27   1      7.1677625063787662      4.5621186026286127      6.2092850761163509
    28   1      8.5934874170438569      1.1395837827339077      3.7493310331159937
    29   1       4.898959856726508      3.7723856063469752      2.7979582582945377
    30   1        5.04736515706806     0.55765469958729208      4.6039208290461984
    31   1      2.6991903364613736      2.0274601890196253      5.2977940904320553
    32   1      1.5420695071353729      8.7956601361453544      8.7723322777468571
    33   1      4.1712701390771052      7.7284945899898263      7.3162809701162841
    34   1      5.2188700872872396      1.6558956028889558      2.0474042394943788
    35   1     0.94937365444303079      4.3533273464283235      7.3522523145683998
    36   1     0.78504926926127239      0.3644072108905943      6.2751877494189277
    37   1      8.0506998921650208      2.0892345574071545      6.9118274284976966
    38   1     0.57174420270092285     0.70516870809810428      8.4290734698258838
    39   1      7.7835667024162261      9.2210004769216152      7.9134196439047875
    40   1      8.8802290729633739      4.4573032915511579      4.5510174241190189
    41   1      6.3482817666015743      4.2542424902787657      3.5786729476248973
    42   1     0.32722717279785318      6.8187338822914336      8.8793475847201524
    43   1      8.6062276447655304      8.0811336536228282      5.6892804901821883
    44   1      1.3445266468162664      8.1357009295391549      5.0430702880013278
    45   1      1.3236113048566391      7.4355648069360205      1.8461504588018272
    46   1      6.5989235577995444      7.8134007241666428       5.430081265303297
    47   1      7.9609244920353124      3.3953212292443826      4.1423355357587601
    48   1     0.80569054223138192      1.8694330351579973      4.1093470327215531
    49   1      4.8262365170039923      5.7297297194324859      1.8936888905236677
    50   1      5.9216926050771495      1.2740520097572137      8.5310511758602559
    51   1      8.2200053906446993      9.2518747569124837      6.8870941562784731
    52   1      4.4646496511582328      7.3788483589053335      6.3500710287523363
    53   1      6.5540338599470562      1.7848694618596075       3.942776014712825
    54   1       6.747929234176369      6.1351114030828109       8.842251369583396
    55   1      3.2348435583652924      7.7138602430964767      5.3551415256633215
    56   1      7.8307779893729021      3.2165377862858184     0.20806804290074732
    57   1      3.2517207146034766      4.7982111265909753     0.87733511364158345
    58   1      0.2262217385320042      1.9141261938314544       2.682931124180973
    59   1       9.279544876554537      7.8725467276627441      8.9601281160055244
    60   1    -0.43999419839965193      4.6931302851200254      3.5290980914351699
    61   1      5.5151826880491805      7.8659677882696082      5.9768538434381178
    62   1       1.721231316338236      7.1941816381146593      3.3106549972945953
    63   1      1.1876379753236386      1.5662093635831851      9.8491944853968256
    64   1       1.561074036243552     0.88352107743301211      3.1802684972410415
