# LAMMPS data file converted from rnd_512.xyz
512 atoms
1 atom types
0.0 17.23547752 xlo xhi
0.0 17.23547752 ylo yhi
0.0 17.23547752 zlo zhi

Masses

1 12.011

Atoms

1 1 0.949266 0.79824874 13.25206439
2 1 2.35264548 14.01294151 1.50539406
3 1 14.70748164 9.68493157 9.54047169
4 1 8.2941716 2.78818649 14.89429169
5 1 0.81031172 9.511651 1.97204622
6 1 13.55120269 2.70561074 14.17175871
7 1 17.05821516 3.25858614 10.85879243
8 1 10.81066432 1.42289472 12.33050263
9 1 3.33357341 13.24823802 12.1512883
10 1 4.96461454 14.65677788 2.04143944
11 1 5.11971003 16.75513562 10.81430969
12 1 6.57307151 9.34707887 9.88791446
13 1 10.83582315 8.52497511 9.49136058
14 1 5.87421689 9.60432851 1.52187833
15 1 17.09355831 5.21955864 4.33109353
16 1 8.45967695 8.71810037 13.37675644
17 1 15.73753115 8.7185038 13.27846784
18 1 10.94778661 5.29693637 15.77383343
19 1 15.7805466 14.12629346 9.11201377
20 1 9.96528449 12.21496753 3.58632943
21 1 2.26720022 5.9045438 10.45802456
22 1 8.11981122 10.71622472 16.73577804
23 1 0.09867034 2.84674148 4.2224955
24 1 9.20250467 4.31342705 7.06457289
25 1 10.05779504 15.44747574 9.56278448
26 1 11.08293315 6.77882377 14.67341658
27 1 4.6253127 10.1626286 16.16457713
28 1 12.76486621 8.2226771 7.2185758
29 1 1.37985895 3.84170942 15.32261014
30 1 12.07571014 0.29048746 8.35606939
31 1 10.76072716 6.40808868 4.14689488
32 1 12.87031156 2.53059972 12.79175938
33 1 11.22789579 3.25420237 16.92240297
34 1 9.28544528 4.89027681 16.64636112
35 1 11.75871338 10.71140661 4.91172531
36 1 1.56337237 11.98369034 11.40100864
37 1 17.02908947 1.89463251 2.65102078
38 1 8.03605842 14.69197056 14.7409162
39 1 1.0048838 15.00082729 7.42926721
40 1 16.34103516 5.54839531 8.58397231
41 1 0.25843582 8.23865475 7.64865256
42 1 15.0678458 3.81597384 1.96769012
43 1 15.37284343 6.66471492 17.00583158
44 1 14.73532184 12.37772345 1.87866638
45 1 6.42121339 12.13286656 2.84215536
46 1 15.49826162 17.09460505 9.20411554
47 1 0.26959891 12.40580601 5.7757534
48 1 17.01270859 15.61696739 1.66485665
49 1 11.74144542 15.39012875 12.78193132
50 1 10.56413946 14.02632588 5.84738154
51 1 5.75949979 4.35670575 3.84201955
52 1 15.83781606 0.73821916 2.68030835
53 1 7.9233867 13.65639832 12.34364389
54 1 5.66748453 6.23191406 11.21147592
55 1 11.17722602 8.48574336 2.67963207
56 1 7.26937723 0.01054545 11.34404677
57 1 5.31193638 15.76175247 1.65102188
58 1 5.05901571 0.52890121 9.04845632
59 1 16.94904939 4.39970374 15.88456771
60 1 15.34528661 16.46608384 4.28427819
61 1 15.6081238 8.48432942 3.07736812
62 1 8.73606289 4.29367533 9.59091545
63 1 0.00853504 13.66073509 9.19160027
64 1 14.35888169 13.78579316 12.05088641
65 1 9.18682007 10.36862046 4.22177074
66 1 15.89110807 14.97357878 4.01236944
67 1 15.1438079 7.27841986 11.9092342
68 1 16.49511471 16.00205307 10.5292748
69 1 8.53968084 12.26740245 5.85267543
70 1 4.7437255 11.50089679 11.9126865
71 1 8.5751605 9.63212448 14.95380368
72 1 10.41638886 10.51395537 10.89641688
73 1 5.16098857 8.42851752 13.2755275
74 1 2.34501801 8.08841638 7.59242052
75 1 0.11397121 9.1866794 6.16890545
76 1 13.96749831 5.05861758 4.82831879
77 1 13.01147862 10.78253944 4.0335689
78 1 5.17800686 15.66741083 9.48837775
79 1 9.27086161 10.90885229 8.3875725
80 1 3.67130661 8.95812302 3.42055661
81 1 16.17110259 5.06770703 3.1032349
82 1 11.45272171 4.62127286 9.13705669
83 1 2.66679749 13.90064118 4.23491752
84 1 5.19086373 10.33067103 9.55520189
85 1 16.63084593 6.37034018 6.85529965
86 1 7.26030544 2.18274471 5.55522545
87 1 10.42881734 2.04215873 6.8639473
88 1 16.970304 1.27431785 15.25956627
89 1 10.4653502 4.33533828 10.57347831
90 1 8.18040502 3.58043509 11.76443285
91 1 16.14129974 8.46033706 5.28571915
92 1 4.73732621 1.06349021 3.53790937
93 1 6.64943031 0.18073156 4.7444781
94 1 1.72543967 10.42605776 10.53260183
95 1 6.16183216 7.8475828 3.21327117
96 1 11.84615368 12.89427152 14.50018848
97 1 17.22720384 4.87213372 11.9601324
98 1 9.62410305 16.04689469 13.82192407
99 1 7.28647704 4.40159758 14.65375654
100 1 13.03747594 0.46624363 11.06434789
101 1 5.46266888 4.37533557 5.9135755
102 1 9.15328771 13.8835673 5.46902552
103 1 15.93163942 0.63028555 14.9344409
104 1 5.90484117 3.51306217 0.24559081
105 1 4.60972111 16.44987437 0.40090366
106 1 7.99418468 0.29565065 0.47991091
107 1 8.20525944 17.04769552 14.04601868
108 1 16.03012143 7.14704547 5.58328464
109 1 6.92569617 1.99237077 11.39054972
110 1 13.36537418 10.64989171 14.30897226
111 1 3.61188626 1.87774177 12.24926194
112 1 5.22003223 7.62575605 5.92240129
113 1 17.01993043 16.30718573 13.83374402
114 1 15.24308519 1.55724302 4.69709164
115 1 3.27512748 16.159745 5.74384803
116 1 17.1523534 7.60559281 3.57709076
117 1 12.99838244 1.83599962 16.03121136
118 1 11.6431488 6.28966126 16.00809265
119 1 11.65133828 16.19553031 5.03827366
120 1 3.06537732 9.81554953 8.57896289
121 1 6.77145428 0.57469766 16.27164642
122 1 10.16259394 5.59383575 10.11309018
123 1 1.36904908 6.77326408 14.88521884
124 1 5.48797837 11.67521228 8.69186786
125 1 16.77682157 13.52737978 1.13621261
126 1 12.20917632 14.92814657 6.87365841
127 1 17.07154147 12.96854316 10.7030372
128 1 7.7650981 14.62628044 6.25998058
129 1 14.82328008 5.38939627 17.1307151
130 1 9.90626748 13.59725675 1.59629471
131 1 3.08131552 1.59153285 13.40690396
132 1 15.99248063 6.26462699 2.48390071
133 1 6.36925664 15.49093133 0.0217852
134 1 13.22981318 15.59335109 0.83728695
135 1 0.15543952 10.77033224 1.6430431
136 1 6.54435884 4.16294329 13.2960423
137 1 9.81625219 15.90627994 2.20730141
138 1 12.74344248 13.93788146 8.16296636
139 1 4.20654577 10.53534325 6.14590617
140 1 2.53822024 15.29782607 4.25408934
141 1 4.85779271 4.13721933 0.49555278
142 1 6.55208739 1.64928504 1.32267328
143 1 10.00041944 8.08348817 5.09376312
144 1 2.2043814 9.079863 3.77693372
145 1 2.93218694 10.83090244 1.70014365
146 1 0.28037512 11.46939358 15.73140755
147 1 8.20879105 10.23032709 9.57614175
148 1 8.38451546 5.52353218 0.26505924
149 1 1.16471225 13.9586949 12.1380008
150 1 6.10313557 0.41318118 13.35805352
151 1 9.01441811 10.31528489 12.89555864
152 1 1.03697779 17.1921843 1.25762624
153 1 13.15332953 5.49336867 15.20856788
154 1 11.20177799 7.40255748 6.9785629
155 1 4.90811733 9.13755153 5.12931872
156 1 2.70491564 8.80987833 15.91911385
157 1 0.97947381 7.30837912 6.94644879
158 1 8.74750607 2.23331218 7.82792011
159 1 5.98147147 10.22498337 4.57076302
160 1 10.69946976 6.15607687 0.29651163
161 1 4.93369129 7.70152632 15.69361299
162 1 9.40897167 14.18292916 15.82361919
163 1 7.74375447 3.89284029 1.75416283
164 1 12.15708422 2.03521601 1.38739791
165 1 8.3509184 10.24294015 1.43125996
166 1 3.51199182 4.76812206 5.25733171
167 1 13.90220702 14.34724026 9.85064267
168 1 12.55227043 4.08176999 6.49865262
169 1 13.2534867 14.22691144 0.81815537
170 1 0.75655822 12.49919062 12.6017002
171 1 7.50732323 6.18159162 3.68713125
172 1 1.67445579 15.38996106 15.25970799
173 1 15.02532917 9.88204588 4.35463762
174 1 2.97192804 14.66240683 12.15711952
175 1 16.39904165 12.29432178 16.00913611
176 1 3.53097812 17.10770902 3.66674158
177 1 3.33516524 8.13313288 10.37812207
178 1 8.84093519 0.61502872 16.88622496
179 1 15.97314087 9.01829407 10.2533947
180 1 2.29104747 16.99052365 11.6758941
181 1 13.78173804 4.47859312 3.20931082
182 1 7.52147733 16.99408379 15.51664376
183 1 8.30074612 16.44051583 15.54813963
184 1 0.47829797 6.80564908 12.65829356
185 1 0.07816959 1.06692691 5.41183927
186 1 9.19301107 11.57299949 13.21099023
187 1 10.69960371 1.62084177 10.86480462
188 1 16.7161466 8.91218717 3.52789122
189 1 0.70494773 16.1563956 17.12490381
190 1 15.76317412 5.06189195 10.11420929
191 1 14.80629745 2.8934734 0.50604359
192 1 15.1190305 12.2381478 4.9855182
193 1 11.83453663 0.17944891 12.44978048
194 1 2.88402433 3.58077566 4.3475508
195 1 14.59792422 2.52532003 15.34930678
196 1 2.17714618 5.99873799 0.08788418
197 1 0.24643498 4.84316742 6.82057293
198 1 17.16592596 9.41421901 10.46339798
199 1 13.03805746 6.14595447 1.21572941
200 1 5.67496501 12.41502952 13.76545481
201 1 8.30056454 12.76648071 16.62241392
202 1 2.09457779 3.18042507 11.77811946
203 1 0.08451194 10.9157935 17.07173764
204 1 4.8068841 15.56809759 3.4382015
205 1 3.52172892 15.25334346 8.51477011
206 1 11.75361837 15.66782323 15.13058936
207 1 10.08392237 14.50250736 10.5625164
208 1 12.36563695 0.1430654 1.96805302
209 1 2.82168814 4.90344824 15.49467879
210 1 16.05128673 2.87731887 11.58023127
211 1 10.484761 16.28646807 14.88415296
212 1 12.38952967 8.93579757 13.43809032
213 1 6.70695049 0.1144573 8.20936411
214 1 9.75641661 8.19876278 0.53958221
215 1 3.63263623 5.3234335 14.53381293
216 1 12.1663657 12.41892173 2.37962174
217 1 15.7944877 5.59678086 5.20818121
218 1 5.48300345 0.48496988 11.99462353
219 1 2.1997828 5.86374932 5.51170445
220 1 13.48903227 6.37627423 2.64786468
221 1 8.76034207 9.28223032 16.66863564
222 1 13.56963728 5.7293016 9.58176469
223 1 12.66182845 7.98588258 15.09161293
224 1 10.50936406 16.57138449 13.03628136
225 1 16.64590196 9.40311219 7.75478687
226 1 11.06802253 12.00441212 14.99616224
227 1 17.19616789 5.33334575 14.96674986
228 1 9.06753911 13.15425748 10.51236418
229 1 11.98508718 2.78540748 15.60882461
230 1 4.95816083 13.24004127 6.30363841
231 1 16.33616784 1.0090023 6.1958128
232 1 16.41971761 12.59209447 9.33325178
